evidence_id,transaction_id,evidence_type,content
EV_000398,TXN_000133,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-07-26.
EV_000399,TXN_000133,refund_record,Refund status: processed.
EV_000400,TXN_000134,payment_authentication,Payment authentication status was success.
EV_000401,TXN_000134,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-04-23.
EV_000402,TXN_000134,refund_record,Refund status: none.
EV_000403,TXN_000135,payment_authentication,Payment authentication status was failed.
EV_000404,TXN_000135,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-03-13.
EV_000405,TXN_000135,refund_record,Refund status: requested.
EV_000406,TXN_000136,payment_authentication,Payment authentication status was success.
EV_000407,TXN_000136,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-08-16.
EV_000408,TXN_000136,refund_record,Refund status: requested.
EV_000409,TXN_000137,payment_authentication,Payment authentication status was failed.
EV_000410,TXN_000137,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-03-12.
EV_000411,TXN_000137,refund_record,Refund status: none.
EV_000412,TXN_000138,payment_authentication,Payment authentication status was failed.
EV_000413,TXN_000138,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-04-06.
EV_000414,TXN_000138,refund_record,Refund status: none.
EV_000415,TXN_000139,payment_authentication,Payment authentication status was success.
EV_000416,TXN_000139,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-07-15.
EV_000417,TXN_000139,refund_record,Refund status: processed.
EV_000418,TXN_000140,payment_authentication,Payment authentication status was success.
EV_000419,TXN_000140,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-08-16.
EV_000420,TXN_000140,refund_record,Refund status: requested.
EV_000421,TXN_000141,payment_authentication,Payment authentication status was success.
EV_000422,TXN_000141,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-08-02.
EV_000423,TXN_000141,refund_record,Refund status: requested.
EV_000424,TXN_000142,payment_authentication,Payment authentication status was failed.
EV_000425,TXN_000142,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-07.
EV_000426,TXN_000142,refund_record,Refund status: none.
EV_000427,TXN_000143,payment_authentication,Payment authentication status was success.
EV_000428,TXN_000143,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-02-24.
EV_000429,TXN_000143,refund_record,Refund status: none.
EV_000430,TXN_000144,payment_authentication,Payment authentication status was failed.
EV_000431,TXN_000144,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-05-10.
EV_000432,TXN_000144,refund_record,Refund status: none.
EV_000433,TXN_000145,payment_authentication,Payment authentication status was success.
EV_000434,TXN_000145,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-02-24.
EV_000435,TXN_000145,refund_record,Refund status: requested.
EV_000436,TXN_000146,payment_authentication,Payment authentication status was success.
EV_000437,TXN_000146,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-14.
EV_000438,TXN_000146,refund_record,Refund status: none.
EV_000439,TXN_000147,payment_authentication,Payment authentication status was failed.
EV_000440,TXN_000147,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-07-07.
EV_000441,TXN_000147,refund_record,Refund status: none.
EV_000442,TXN_000148,payment_authentication,Payment authentication status was success.
EV_000443,TXN_000148,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-03-28.
EV_000444,TXN_000148,refund_record,Refund status: none.
EV_000445,TXN_000149,payment_authentication,Payment authentication status was success.
EV_000446,TXN_000149,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-06-25.
EV_000447,TXN_000149,refund_record,Refund status: none.
EV_000448,TXN_000150,payment_authentication,Payment authentication status was success.
EV_000449,TXN_000150,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-03-06.
EV_000450,TXN_000150,refund_record,Refund status: none.
EV_000451,TXN_000151,payment_authentication,Payment authentication status was success.
EV_000452,TXN_000151,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-07-23.
EV_000453,TXN_000151,refund_record,Refund status: none.
EV_000454,TXN_000152,payment_authentication,Payment authentication status was success.
EV_000455,TXN_000152,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-06-10.
EV_000456,TXN_000152,refund_record,Refund status: processed.
EV_000457,TXN_000153,payment_authentication,Payment authentication status was failed.
EV_000458,TXN_000153,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-07-15.
EV_000459,TXN_000153,refund_record,Refund status: none.
EV_000460,TXN_000154,payment_authentication,Payment authentication status was success.
EV_000461,TXN_000154,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-02-07.
EV_000462,TXN_000154,refund_record,Refund status: none.
EV_000463,TXN_000155,payment_authentication,Payment authentication status was failed.
EV_000464,TXN_000155,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-04-24.
EV_000465,TXN_000155,refund_record,Refund status: none.
EV_000466,TXN_000156,payment_authentication,Payment authentication status was success.
EV_000467,TXN_000156,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-05-13.
EV_000468,TXN_000156,refund_record,Refund status: none.
EV_000469,TXN_000157,payment_authentication,Payment authentication status was failed.
EV_000470,TXN_000157,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-04-22.
EV_000471,TXN_000157,refund_record,Refund status: requested.
EV_000472,TXN_000158,payment_authentication,Payment authentication status was failed.
EV_000473,TXN_000158,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-04-08.
EV_000474,TXN_000158,refund_record,Refund status: none.
EV_000475,TXN_000159,payment_authentication,Payment authentication status was success.
EV_000476,TXN_000159,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-06-18.
EV_000477,TXN_000159,refund_record,Refund status: none.
EV_000478,TXN_000160,payment_authentication,Payment authentication status was failed.
EV_000479,TXN_000160,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-09.
EV_000480,TXN_000160,refund_record,Refund status: processed.
EV_000481,TXN_000161,payment_authentication,Payment authentication status was success.
EV_000482,TXN_000161,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-08-03.
EV_000483,TXN_000161,refund_record,Refund status: none.
EV_000484,TXN_000162,payment_authentication,Payment authentication status was failed.
EV_000485,TXN_000162,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-01-08.
EV_000486,TXN_000162,refund_record,Refund status: none.
EV_000487,TXN_000163,payment_authentication,Payment authentication status was success.
EV_000488,TXN_000163,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-08-03.
EV_000489,TXN_000163,refund_record,Refund status: requested.
EV_000490,TXN_000164,payment_authentication,Payment authentication status was success.
EV_000491,TXN_000164,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-04-30.
EV_000492,TXN_000164,refund_record,Refund status: none.
EV_000493,TXN_000165,payment_authentication,Payment authentication status was success.
EV_000494,TXN_000165,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-08-11.
EV_000495,TXN_000165,refund_record,Refund status: none.
EV_000496,TXN_000166,payment_authentication,Payment authentication status was success.
EV_000497,TXN_000166,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-08-10.
EV_000498,TXN_000166,refund_record,Refund status: none.
EV_000499,TXN_000167,payment_authentication,Payment authentication status was success.
EV_000500,TXN_000167,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-07-01.
EV_000501,TXN_000167,refund_record,Refund status: none.
EV_000502,TXN_000168,payment_authentication,Payment authentication status was success.
EV_000503,TXN_000168,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-06-09.
EV_000504,TXN_000168,refund_record,Refund status: processed.
EV_000505,TXN_000169,payment_authentication,Payment authentication status was success.
EV_000506,TXN_000169,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-07-19.
EV_000507,TXN_000169,refund_record,Refund status: none.
EV_000508,TXN_000170,payment_authentication,Payment authentication status was success.
EV_000509,TXN_000170,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-07-23.
EV_000510,TXN_000170,refund_record,Refund status: none.
EV_000511,TXN_000171,payment_authentication,Payment authentication status was success.
EV_000512,TXN_000171,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-06-15.
EV_000513,TXN_000171,refund_record,Refund status: requested.
EV_000514,TXN_000172,payment_authentication,Payment authentication status was success.
EV_000515,TXN_000172,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-02-01.
EV_000516,TXN_000172,refund_record,Refund status: none.
EV_000517,TXN_000173,payment_authentication,Payment authentication status was failed.
EV_000518,TXN_000173,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-08-11.
EV_000519,TXN_000173,refund_record,Refund status: none.
EV_000520,TXN_000174,payment_authentication,Payment authentication status was success.
EV_000521,TXN_000174,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-08-16.
EV_000522,TXN_000174,refund_record,Refund status: processed.
EV_000523,TXN_000175,payment_authentication,Payment authentication status was success.
EV_000524,TXN_000175,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-08-04.
EV_000525,TXN_000175,refund_record,Refund status: none.
EV_000526,TXN_000176,payment_authentication,Payment authentication status was success.
EV_000527,TXN_000176,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-04-19.
EV_000528,TXN_000176,refund_record,Refund status: processed.
EV_000529,TXN_000177,payment_authentication,Payment authentication status was success.
EV_000530,TXN_000177,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-08-08.
EV_000531,TXN_000177,refund_record,Refund status: processed.
EV_000532,TXN_000178,payment_authentication,Payment authentication status was success.
EV_000533,TXN_000178,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-06-18.
EV_000534,TXN_000178,refund_record,Refund status: none.
EV_000535,TXN_000179,payment_authentication,Payment authentication status was success.
EV_000536,TXN_000179,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-11.
EV_000537,TXN_000179,refund_record,Refund status: processed.
EV_000538,TXN_000180,payment_authentication,Payment authentication status was success.
EV_000539,TXN_000180,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-04-24.
EV_000540,TXN_000180,refund_record,Refund status: none.
EV_000541,TXN_000181,payment_authentication,Payment authentication status was success.
EV_000542,TXN_000181,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-02-15.
EV_000543,TXN_000181,refund_record,Refund status: none.
EV_000544,TXN_000182,payment_authentication,Payment authentication status was failed.
EV_000545,TXN_000182,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-04-25.
